id_biblioteca,nombre_biblioteca,id_departamento,nombre_departamento,nombre_provincia,dominio_email,año_fundacion
4262,Bib. Pop. El Cruce de Papel,6515,Malvinas Argentinas,Buenos Aires,,2007.0
3668,Bib.Pop. Pablo Nogués,6515,Malvinas Argentinas,Buenos Aires,hotmail,1998.0
3785,Bib.Pop. de los Polvorines,6515,Malvinas Argentinas,Buenos Aires,gmail,1998.0
4151,La esperanza del Callao y Biblioteca Popular,6515,Malvinas Argentinas,Buenos Aires,,1980.0
4241,Bib.Pop. José Ma. Viglietti,6518,Mar Chiquita,Buenos Aires,yahoo,1977.0
1998,Bib.Pop. Gral. San Martín,6525,Marcos Paz,Buenos Aires,gmail,1936.0
194,Bib.Pop. D.F.Sarmiento,6532,Mercedes,Buenos Aires,hotmail,
3243,Bib.Pop. Malvinas argentinas,6028,Merlo,Buenos Aires,,1986.0
3303,Bib.Pop. Perito Moreno,6539,Merlo,Buenos Aires,,1991.0
4199,Bib.Pop. Manuel Galvez,6539,Merlo,Buenos Aires,,1980.0
3949,Bib.Pop. Génesis,6539,Merlo,Buenos Aires,,1980.0
3999,Bib. Pop. Ricardo Guiraldes,6539,Merlo,Buenos Aires,bibliotecaguiraldes,2000.0
3805,Asociación Cooperadora de la Biblioteca José Manuel Estrada de Abbott,6547,Monte,Buenos Aires,,1980.0
2662,Bib.Pop.Mun. Manuel Belgrano,6547,Monte,Buenos Aires,hotmail,1950.0
3315,Bib.Pop. Monte Hermoso,6553,Monte Hermoso,Buenos Aires,,1980.0
4139,Bib.Pop. Vicky,6560,Moreno,Buenos Aires,,2000.0
2673,Bib.Pop. Vicenta Castro Cambón,6560,Moreno,Buenos Aires,live,1954.0
3944,Bib.Pop.Casa.Cult. Barrio Parque San Carlos,6560,Moreno,Buenos Aires,,2000.0
4336,Bib.Pop. Almafuerte de Barrio Guemes,6560,Moreno,Buenos Aires,gmail,2008.0
3886,Asoc.Civ.Bib.Pop. El Cobijo,6560,Moreno,Buenos Aires,,2000.0
4134,Bib. Pop. San José Obrero,6560,Moreno,Buenos Aires,gmail,1980.0
2243,Bib.Pop. Mariano Moreno,6560,Moreno,Buenos Aires,cbmm,1916.0
3248,Bib.Pop. Horacio Quiroga,6560,Moreno,Buenos Aires,hotmail,1980.0
4003,Bib.Pop. El centro y los chicos,6560,Moreno,Buenos Aires,,1980.0
2804,Bib.Pop. Ciudad de Paso del Rey,6560,Moreno,Buenos Aires,hotmail,1958.0
4106,Sociedad de fomento San Pedro y Biblioteca Popular OLEGARIO VICTOR ANDRADE,6560,Moreno,Buenos Aires,,1958.0
1391,Bib.Pop. 9 de Julio,6560,Moron,Buenos Aires,,1929.0
2324,Bib.Pop. Juan Manuel Giufra,6560,Moron,Buenos Aires,hotmail,1945.0
4040,Bib. Pop. Arturo Jauretche de El Palomar,6560,Moron,Buenos Aires,yahoo,2001.0
3049,Bib.Pop.Pub. Rosario Vera Peñaloza,6560,Moron,Buenos Aires,,1971.0
4274,Bib.Pop. Parlante Sur,6560,Moron,Buenos Aires,hotmail,1999.0
3012,Bib.Pop. José Hernández,6568,Moron,Buenos Aires,,1964.0
3901,Asoc.y Bib.Pop. Juan Salvador Gaviota,6568,Moron,Buenos Aires,hotmail,1997.0
3885,Bib. Pop. y Ctro. Cult. Almafuerte,6574,Navarro,Buenos Aires,yahoo,1980.0
195,Bib.Pop.Pub. José R. de Erenchun,6574,Navarro,Buenos Aires,copesnet,1907.0
2277,Bib.Pop.Pub. José Hernández,6581,Necochea,Buenos Aires,,1980.0
197,Bib.Pop. Andrés Ferreyra,6581,Necochea,Buenos Aires,,1980.0
1309,Bib.Pop. José M. Estrada,6581,Necochea,Buenos Aires,arnet,1926.0
1710,Bib.Pop. D.F.Sarmiento,6581,Necochea,Buenos Aires,,1932.0
3552,Bib. Pop. de Quequén,6581,Necochea,Buenos Aires,hotmail,1980.0
135,Bib.Pop. D.F.Sarmiento,6595,Olavarria,Buenos Aires,,1980.0
201,Bib.Pop. Ferroviaria M.Gandhi,6595,Olavarria,Buenos Aires,hotmail,1904.0
202,Bib.Pop. Armando Collinet,6595,Olavarria,Buenos Aires,,1909.0
3652,Bib. Pop. Héctor N. Amoroso,6595,Olavarria,Buenos Aires,yahoo,1996.0
3811,Bib.Pop. Independencia,6595,Olavarria,Buenos Aires,hotmail,1998.0
3889,Bib.Pop. 1 de Mayo,6595,Olavarria,Buenos Aires,,1980.0
4176,Bib.Pop. Coty Laborde,6595,Olavarria,Buenos Aires,,1980.0
4371,Bib.Pop. Vecinal Don Helios Eseverri,6595,Olavarria,Buenos Aires,,2010.0
3939,Bib.Pop. Sierra Chica,6595,Olavarria,Buenos Aires,,1999.0
2371,Bib. Pop. Sierras Bayas,6595,Olavarria,Buenos Aires,yahoo,1948.0
4384,BP Del Otro Lado del Arbol,6595,Olavarria,Buenos Aires,gmail,2021.0
1246,Bib.Pop. Cervantes,6602,Patagones,Buenos Aires,yahoo,1927.0
2646,Bib.Pop. Nuestra Señora de Luján,6609,Pehuajo,Buenos Aires,live,1952.0
1633,Bib.Pop. D.F.Sarmiento,6609,Pehuajo,Buenos Aires,,1931.0
215,Bib.Pop. Bernardino Rivadavia,6609,Pehuajo,Buenos Aires,gmail,1910.0
3255,Bib.Pop. Dr. Dardo Rocha,6609,Pehuajo,Buenos Aires,yahoo,1993.0
2073,Bib.Pop. Bartolomé Mitre,6616,Pellegrini,Buenos Aires,,1914.0
1977,Bib.Pop. Melchor Echague,6623,Pergamino,Buenos Aires,,1933.0
1743,Bib.Pop. Almafuerte,6623,Pergamino,Buenos Aires,hotmail,1926.0
213,Bib.Pop.Pub.Mun. Dr. Menéndez,6623,Pergamino,Buenos Aires,yahoo,1900.0
1452,Bib.Pop. José Manuel Estrada,6623,Pergamino,Buenos Aires,,1929.0
3966,Bib.Pop. P.U.M.A.,6638,Pilar,Buenos Aires,yahoo,2002.0
4250,Bib. Pop. Javier Velázquez,6638,Pilar,Buenos Aires,yahoo,2007.0
4366,Bib.Pop. y Casa de la Cult. Estación Manzanares,6638,Pilar,Buenos Aires,hotmail,2001.0
898,Bib.Pop. Bartolomé Mitre,6638,Pilar,Buenos Aires,yahoo,1922.0
4344,Bib.Pop. Palabras del Alma,6638,Pilar,Buenos Aires,gmail,2008.0
2984,Bib.Pop. Presidente Derqui,6638,Pilar,Buenos Aires,,1978.0
3912,Bib.Pop. de Ostende,6644,Pinamar,Buenos Aires,,1980.0
2887,Bib.Pop. Manuel Belgrano,6644,Pinamar,Buenos Aires,telpin,1970.0
3968,Casa de la Cult. y Bib.Pop. José Hernández,6651,Puan,Buenos Aires,yahoo,1990.0
4222,Bib.Pop. Sur,6651,Puan,Buenos Aires,yahoo,1988.0
2158,Bib.Pop. Bernardino Rivadavia,6651,Puan,Buenos Aires,,1930.0
2209,Bib.Pop. Mariano Moreno,6655,Punta Indio,Buenos Aires,,1941.0
98,Bib.Pop. José Manuel Estrada,6658,Quilmes,Buenos Aires,,1980.0
1988,Mariano Moreno,6658,Quilmes,Buenos Aires,,1932.0
3984,Bib.Pop. Fundaterra,6091,Quilmes,Buenos Aires,yahoo,1980.0
2090,Bib.Pop. de Don Bosco,6658,Quilmes,Buenos Aires,hotmail,1972.0
3752,Bib.Pop. de Ezpeleta Alfonsina Storni,6658,Quilmes,Buenos Aires,yahoo,1998.0
3878,Bib.Pop. Atahualpas,6658,Quilmes,Buenos Aires,,1980.0
2788,Bib.Pop. Pedro Goyena,6658,Quilmes,Buenos Aires,yahoo,1959.0
3969,Bib. Pop. Los Cooperarios,6658,Quilmes,Buenos Aires,yahoo,2000.0
4156,Asoc.y Bib.Pop. Dr. Juan Martín Vilaseca,6658,Quilmes,Buenos Aires,gmail,1980.0
4311,Bib.Pop. del Río de Quilmes,6658,Quilmes,Buenos Aires,yahoo,2011.0
3040,Bib.Pop. Juan Bautista Alberdi,6028,Quilmes,Buenos Aires,,1984.0
3585,Bib.Pop. Joan Rico de Bahia,6028,Quilmes,Buenos Aires,,1994.0
3793,Bib.Pop. Rincón de luz,6665,Ramallo,Buenos Aires,,1999.0
2554,Bib.Pop. José Manuel Estrada,6665,Ramallo,Buenos Aires,,1951.0
3794,Bib.Pop. Carlos Angel González,6665,Ramallo,Buenos Aires,,1999.0
3157,Bib.Pop. Fortunato Zampa,6665,Ramallo,Buenos Aires,hotmail,1995.0
221,Bib.Pop. Guido y Spano,6672,Rauch,Buenos Aires,gmail,1920.0
4205,Ropero Comunitario y Bib. Pop. Eva Perón,6672,Rauch,Buenos Aires,yahoo,2001.0
3697,Bib.Mun.Pop. Dr. Tomás Jofre,6679,Rivadavia,Buenos Aires,gmail,1980.0
3829,Bib.Pop. Juan Bautista Alberdi de Rojas,6686,Rojas,Buenos Aires,,1932.0
2341,Bib. Pop. Esteban Echeverría,6693,Roque Perez,Buenos Aires,yahoo,1946.0
262,Bib.Pop. Juan Bautista Alberdi,6700,Saavedra,Buenos Aires,,1942.0
210,Bib.Pop. D.F.Sarmiento,6700,Saavedra,Buenos Aires,gmail,1914.0
236,Bib.Pop. Juan Bautista Alberdi,6700,Saavedra,Buenos Aires,yahoo,1916.0
2428,Bib.Pop.Mun. Bartolomé Mitre,6707,Saladillo,Buenos Aires,,1980.0
4127,Bib.Pop. Renacer,6714,Salto,Buenos Aires,hotmail,1980.0
233,Bib.Pop. Dr. Tristán G. Lobos,6714,Salto,Buenos Aires,,1901.0
232,Bib.Pop. Alberdi,6728,San Andres De Giles,Buenos Aires,,1980.0
230,Bib.Pop. Belgrano,6735,San Antonio De Areco,Buenos Aires,hotmail,2006.0
2815,Bib.Pop. Mariano Moreno,6735,San Antonio De Areco,Buenos Aires,yahoo,1957.0
2115,Bib.Pop. Bernardino Rivadavia,6742,San Cayetano,Buenos Aires,,1940.0
3403,Bib.Pop. D.F.Sarmiento,6742,San Cayetano,Buenos Aires,,1980.0
3659,Bib.Pop. Delta del Paraná (Bibliolancha,6749,San Fernando,Buenos Aires,,1997.0
231,Bib.Pop. Juan N. Madero,6749,San Fernando,Buenos Aires,gmail,
3743,Bib.Pop.y Soc.Fom. Santa Genoveva,6749,San Fernando,Buenos Aires,,1980.0
3790,Bib. Pop. de San Fernando Leopoldo Murcho,6749,San Fernando,Buenos Aires,,1980.0
2022,Bib.Pop. Rómulo S. Naón,6749,San Fernando,Buenos Aires,gmail,1939.0
4030,Bib.Pop. Dra. Alicia Moreau de Justo,6749,San Fernando,Buenos Aires,,2000.0
4031,Bib.Pop. La Casa de las palabras,6749,San Fernando,Buenos Aires,,2001.0
3060,Bib.Pop. Club de madres de B.Sauce,6756,San Isidro,Buenos Aires,,1980.0
4061,Bib.Pop.y Ctro. Cultural de Beccar,6756,San Isidro,Buenos Aires,,1982.0
4188,Bib.Pop. Cava Joven,6756,San Isidro,Buenos Aires,yahoo,1980.0
192,Bib.Pop. Bernardino Rivadavia,6756,San Isidro,Buenos Aires,,1913.0
223,Bib.Pop. Juan M. de Pueyrredón,6756,San Isidro,Buenos Aires,,
3690,Bib.Pop. de la Ribera,6756,San Isidro,Buenos Aires,,1980.0
3866,Bib.Pop. La Calabria Popular,6756,San Isidro,Buenos Aires,,1980.0
287,Bib.Pop. Gral. San Martín,6371,San Martin,Buenos Aires,yahoo,1914.0
4175,Bib.Pub.Pop. Parlante Nuevo Ser,6371,San Martin,Buenos Aires,hotmail,1980.0
4393,La Carcova,6371,San Martin,Buenos Aires,,2022.0
3628,Bib. Pop. Roberto Clemente,6371,San Martin,Buenos Aires,,1980.0
3960,Bib.Pop. Martín Fierro,6371,San Martin,Buenos Aires,,1980.0
1242,Bib.Pop. Juan Bautista Alberdi,6371,San Martin,Buenos Aires,gmail,1927.0
2830,Bib.Pop. Maestro Diego Pombo,6371,San Martin,Buenos Aires,gmail,1964.0
4178,Bib.Pop. Profesor Carlos Serraz,6371,San Martin,Buenos Aires,hotmail,1980.0
1178,Bib.Pop. Bernardino Rivadavia,6371,San Martin,Buenos Aires,yahoo,1925.0
3473,Bib.Pop. Maestra María Silva,6371,San Martin,Buenos Aires,hotmail,1945.0
3728,Bib.Esc.Pop. Fray Mocho,6371,San Martin,Buenos Aires,,1980.0
3994,Bib. Pop. Rioplatense,6371,San Martin,Buenos Aires,hotmail,2000.0
4071,Bib.Pop. y Cen.Cul Villa Humberto,6371,San Martin,Buenos Aires,,1980.0
4073,Bib.Pop. José Murillo,6371,San Martin,Buenos Aires,yahoo,1980.0
3644,Bib.Pop. Hist. E. I. Munzon,6760,San Miguel,Buenos Aires,hotmail,1996.0
3658,Bib.Pop.y C.Rec. Entre todos,6760,San Miguel,Buenos Aires,yahoo,1995.0
4212,Bib.Pop. y Cen. Recr. El faro,6760,San Miguel,Buenos Aires,gmail,1980.0
125,Bib.Pop.Mun. D.F.Sarmiento,6760,San Miguel,Buenos Aires,hotmail,1913.0
2691,Bib.Pop. Rafael de Aguiar,6763,San Nicolas,Buenos Aires,,1947.0
4116,Bib. Pop. Barrio del Carmen,6763,San Nicolas,Buenos Aires,gmail,2000.0
226,Bib.Pop. Rafael Obligado,6770,San Pedro,Buenos Aires,,
1228,Bib.Pop. D.F.Sarmiento,6770,San Pedro,Buenos Aires,gmail,1927.0
997,Bib.Pop. D.F.Sarmiento,6778,San Vicente,Buenos Aires,yahoo,1923.0
1921,Bib.Pop. Bartolomé Mitre,6778,San Vicente,Buenos Aires,,1936.0
1502,Bib.Pop.y Museo José Manuel Estrada,6784,Suipacha,Buenos Aires,yahoo,1930.0
4367,Bib.Pop. La Vieja Escuela,6791,Tandil,Buenos Aires,gmail,2011.0
1627,Bib.Pop. José Ingenieros,6791,Tandil,Buenos Aires,,1932.0
238,Bib.Pop. Juan Bautista Alberdi,6791,Tandil,Buenos Aires,yahoo,1916.0
240,Bib.Pop. Bernardino Rivadavia,6791,Tandil,Buenos Aires,hotmail,1908.0
1194,Bib.Pop. Juan Antonio Salceda,6791,Tandil,Buenos Aires,,1919.0
3001,Biblioteca Popular Sarmiento- Villa Italia- Tandil,6791,Tandil,Buenos Aires,yahoo,1980.0
3010,Bib.Pop. Ernesto Valor,6791,Tandil,Buenos Aires,hotmail,1978.0
3075,Bib.Pop. Juan L. Vatuone,6791,Tandil,Buenos Aires,yahoo,1984.0
3302,Bib.Pop.Mun.Asoc.A. Sala abierta de lectura Inf-Juv,6791,Tandil,Buenos Aires,,1988.0
3802,Bib.Pop. Paula Albarracín de Sarmiento,6791,Tandil,Buenos Aires,yahoo,1998.0
3906,Bib.Pop. Bepo Ghezzi,6791,Tandil,Buenos Aires,gmail,1999.0
3945,Bib.Pop. Monseñor Luis J. Actis,6791,Tandil,Buenos Aires,,1995.0
4132,Bib. Pop. de las Mujeres,6791,Tandil,Buenos Aires,,1980.0
4230,Bib. Pop. Martín Fierro,6791,Tandil,Buenos Aires,,1980.0
3173,Bib.Pop.Mun. José Hernández,6798,Tapalque,Buenos Aires,tapalque,1980.0
3050,Bib.Pop. Ricardo Güiraldes,6805,Tigre,Buenos Aires,netben,1985.0
3689,Bib.Pop. José Ingenieros,6805,Tigre,Buenos Aires,hotmail,1993.0
4005,Bib. Pop. Mariano Moreno,6805,Tigre,Buenos Aires,hotmail,1980.0
4319,Bib.Pop. y Museo del Cine Leonardo Favio,6805,Tigre,Buenos Aires,,2008.0
3318,Bib.Pop.y C.Cult. El talar,6805,Tigre,Buenos Aires,yahoo,1992.0
2863,Bib.Pop. Juan José Castelli,6805,Tigre,Buenos Aires,,1969.0
3650,Bib. Pop. Unión de Educ. de Tigre,6805,Tigre,Buenos Aires,,1980.0
3768,Bib.Pop. Lopez Camelo,6805,Tigre,Buenos Aires,,1999.0
3475,Bib.Pop. Ricardo Rojas,6805,Tigre,Buenos Aires,,1996.0
957,Bib.Pop. D.F.Sarmiento,6805,Tigre,Buenos Aires,,1916.0
4216,Bib.Pop. Troncos del Talar,6805,Tigre,Buenos Aires,yahoo,2003.0
4292,Ctro. Cult. Com. y Bib. Pop. Caraguatá,6805,Tigre,Buenos Aires,yahoo,2008.0
4352,Bib. Pop. Seamos Libres,6805,Tigre,Buenos Aires,yahoo,2014.0
3770,Bib.Mun.Pop. José Manuel Estrada,6812,Tordillo,Buenos Aires,,1980.0
3262,Bib.Pop. Gral. San Martín,6819,Tornquist,Buenos Aires,gmail,1980.0
3296,Bib.Pop. Mariano Moreno,6819,Tornquist,Buenos Aires,gmail,1993.0
966,Bib.Pop. Ernesto Tornquist,6819,Tornquist,Buenos Aires,yahoo,1917.0
4120,Bib.Pop. Macedonio Fernández,6819,Tornquist,Buenos Aires,gmail,2001.0
244,Bib.Pop.Pub. Rivadavia,6826,Trenque Lauquen,Buenos Aires,yahoo,1903.0
2405,Bib.Pop. Bartolomé Mitre,6826,Trenque Lauquen,Buenos Aires,,1937.0
3837,Bib.Pop. Dr. Bernardo A. Houssay,6833,Tres Arroyos,Buenos Aires,yahoo,1971.0
3616,Bib.Pop. Almafuerte,6833,Tres Arroyos,Buenos Aires,,1963.0
4017,Bib.Pop. Luz y Cultura,6833,Tres Arroyos,Buenos Aires,hotmail,1935.0
1299,Bib.Pop.Pub. Amigos del libro,6833,Tres Arroyos,Buenos Aires,hotmail,1927.0
3383,Bib.Pop. Un mundo de libros,6833,Tres Arroyos,Buenos Aires,3net,1994.0
3267,Bib.Pop. San Francisco de Bellocq,6833,Tres Arroyos,Buenos Aires,yahoo,1993.0
259,Bib.Pop. D.F.Sarmiento,6833,Tres Arroyos,Buenos Aires,3net,
1388,Bib.Pop. José Ingenieros,6833,Tres Arroyos,Buenos Aires,gmail,1930.0
4221,Bib. Pop. La tranquera,6833,Tres Arroyos,Buenos Aires,hotmail,1980.0
4348,Bib.Pop. Hugo Delgiorgio,6833,Tres Arroyos,Buenos Aires,gmail,2006.0
115,Bib.Pop. Juan Bautista Alberdi,6840,Tres De Febrero,Buenos Aires,yahoo,1914.0
1028,Bib.Pop. Bartolomé Mitre,6840,Tres De Febrero,Buenos Aires,gmail,1921.0
2275,Bib. Pop. Patria y labor,6840,Tres De Febrero,Buenos Aires,hotmail,1944.0
3727,Bib.Pop. 15 de Agosto,6840,Tres De Febrero,Buenos Aires,hotmail,1997.0
4193,Bib.Pop. General San Martín,6840,Tres De Febrero,Buenos Aires,gmail,1946.0
4020,Bib. Pop. Ciudad Jardín,6840,Tres De Febrero,Buenos Aires,,2001.0
2711,Bib.Pop. José Ingenieros,6840,Tres De Febrero,Buenos Aires,yahoo,1925.0
860,Asoc.Cultural y Bib.Pop. Mariano Moreno,6840,Tres De Febrero,Buenos Aires,hotmail,1920.0
1191,Inst.y Bib.Pop. Almafuerte,6840,Tres De Febrero,Buenos Aires,hotmail,1926.0
2107,Bib.Pop. Bernardino Rivadavia,6847,Tres Lomas,Buenos Aires,,1939.0
3880,Bib.Pop. Nora Bombelli,6861,Vicente Lopez,Buenos Aires,,1999.0
1019,Bib.Pop. Vicente López y Planes,6861,Vicente Lopez,Buenos Aires,,1921.0
4129,Bib.Pop. Arandú,6861,Vicente Lopez,Buenos Aires,hotmail,1980.0
4210,Bib. Pop. Sudestada,6861,Vicente Lopez,Buenos Aires,yahoo,2008.0
3830,Bib.Pop. Bernardo Delom,6861,Vicente Lopez,Buenos Aires,yahoo,1958.0
2928,Bib.Pop. Leon Adolfo Vienni,6861,Vicente Lopez,Buenos Aires,,1975.0
2954,Bib.Pop. Rafael Obligado,6868,Villa Gesell,Buenos Aires,,1975.0
4195,Asoc.de Fomento Atlantica y Biblioteca Popular,6868,Villa Gesell,Buenos Aires,,1980.0
3648,Bib.Pop. Argerich,6875,Villariño,Buenos Aires,,1997.0
3254,Bib.Pop. Hilario Ascasubi,6875,Villariño,Buenos Aires,gmail,1982.0
3797,Bib.Pop.Esc. Cervantes,6875,Villariño,Buenos Aires,,1967.0
2040,Bib.Pop. Bartolomé Mitre,6875,Villariño,Buenos Aires,yahoo,1939.0
914,Bib.Pop. D.F.Sarmiento,6882,Zarate,Buenos Aires,hotmail,1922.0
3871,Bib.Pop. Juventudes Ambateñas,10007,Ambato,Catamarca,,1980.0
729,Bib.Pop. D.F.Sarmiento,10021,Andalgala,Catamarca,,
749,Bib.Pop. Obispo Esquiu,10035,Belen,Catamarca,,1916.0
3747,Bib. Pop. Julio Ricardo Figueroa,10035,Belen,Catamarca,,1980.0
3701,Bib.Pop. Salvador B. Herrera,10035,Belen,Catamarca,,1980.0
3560,Bib.Pop. Casa de la Cultura,10035,Belen,Catamarca,,1996.0
1045,Bib.Pop. Manuel Lainez,10035,Belen,Catamarca,,1924.0
730,Bib.Pop. D.F.Sarmiento,10042,Capayan,Catamarca,yahoo,1980.0
3494,Bib.Pop. del Valle,10042,Capayan,Catamarca,,1995.0
740,Bib.Pop. José M. Ramos Mejia,10042,Capayan,Catamarca,,1912.0
3526,Bib.Pop. J. M. Estrada,10042,Capayan,Catamarca,,1980.0
2365,Bib.Pop. Manuel Ponferrada,10049,Capital,Catamarca,,1942.0
3655,Bib.Pop. E. H. Mateo de Barros,10049,Capital,Catamarca,,1980.0
3660,Bib.Pop. Eulalia A. de Vildoza,10049,Capital,Catamarca,,1997.0
3712,Bib.Pop. San Luis Gonzaga,10049,Capital,Catamarca,,1980.0
3541,Bib.Pop. F. E. Casillo,10056,El Alto,Catamarca,,1980.0
3017,Bib.Pop. María de las Nieves Medina,10063,Fray Mamerto Esquiu,Catamarca,,1979.0
2958,Bib.Pop. Alfonso de Jesús Robles,10063,Fray Mamerto Esquiu,Catamarca,yahoo,1965.0
2991,Bib.Pop. Esquiu,10063,Fray Mamerto Esquiu,Catamarca,yahoo,1979.0
2850,Bib.Pop. Juana R. Ahumada,10070,Fray Mamerto Esquiu,Catamarca,,1980.0
3653,Bib.Pop. Julio Pascual Robin,10070,Fray Mamerto Esquiu,Catamarca,,1980.0
3542,Bib.Pop. Tte.Coronel.M.D.S.Villafañe,10077,Paclin,Catamarca,,1996.0
1020,Bib.Pop. Rafael Castillo,10077,Paclin,Catamarca,,1921.0
4272,Biblioteca Popular Dr. Adán Quiroga,10084,Poman,Catamarca,,2007.0
3471,Bib.Pop. Pbro. Ramón Rosa Barros,10084,Poman,Catamarca,,1992.0
3579,Bib.Pop. San Roque,10063,Santa Maria,Catamarca,,1980.0
742,Bib.Pop. Rafael Castillo,10091,Santa Maria,Catamarca,,1912.0
3469,Bib.Pop. Luis Leopoldo Franco,10098,Santa Rosa,Catamarca,hotmail,1980.0
3654,Bib.Pop. Santa Rosa de Lima,10098,Santa Rosa,Catamarca,yahoo,1997.0
3630,Bib.Pop. Los Altos,10098,Santa Rosa,Catamarca,,1997.0
862,Bib.Pop. Carlos Guido Spano,10084,Sin Partido,Catamarca,,1918.0
1377,Bib.Pop. Florentino Ameghino,10091,Tinogasta,Catamarca,,1928.0
1053,Bib.Pop. Dr. A. del Pino,10105,Tinogasta,Catamarca,,1924.0
3577,Bib.Pop. Pedro Salomon Chade,10112,Valle Viejo,Catamarca,,1980.0
3554,Bib.Mun.Pop. El motimo,10112,Valle Viejo,Catamarca,,1980.0
3493,Bib. Pop. Dr. Ramón S. Castillo,10112,Valle Viejo,Catamarca,,1995.0
2967,Bib.Pop. Segundo N. Herrera,10112,Valle Viejo,Catamarca,hotmail,1980.0
3393,Bib.Pub. Pop. Elba Ezquer de Quevedo,22036,12 De Octubre,Chaco,,1960.0
3310,Bib.Pop.Pub. Augusto Raúl Cortazar,22039,12 De Octubre,Chaco,yahoo,1981.0
3389,Bib.Pop. Rubén D. Dalla Fontana,22168,25 De Mayo,Chaco,yahoo,1995.0
3325,Bib.Púb. Pop. Juan Bautista Alberdi,22105,9 De Julio,Chaco,,1940.0
3344,Asoc.Amig.Bib.Pop.Esc.Tec.Nº 5 Ing. Juan Col,22105,9 De Julio,Chaco,hotmail,1980.0
3409,Bib.Pop.Esc. Constancio C.Vigil,22105,9 De Julio,Chaco,gmail,1974.0
3507,Bib.Esc.Pop. Prof. Hugo D .Iglesia,22105,9 De Julio,Chaco,hotmail,1991.0
3553,Bib.Pub.Pop. General Julio de Vedia,22014,Bermejo,Chaco,,1980.0
4105,Asc.Civ.Bib.Pop. La Leonesa,22014,Bermejo,Chaco,yahoo,2004.0
2999,Bib.Pub. Pop. Gaspar Benavento,22014,Bermejo,Chaco,,1980.0
3465,Bib. Pop. Pub. Juan M. de Pueyrredón,22028,Chacabuco,Chaco,gmail,1966.0
3671,Bib.Esc.Pop. Pedro Miguel Obligado,22028,Chacabuco,Chaco,,1980.0
3672,Bib.Esc.Pop. E.E.G.B.Nº 32 L.Roque Gondra,22028,Chacabuco,Chaco,,1980.0
2996,Bib.Esc. Pop. Monseñor de Carlo,22021,Cmdte Fernandez,Chaco,,1980.0
3003,Bib. Pop. Pub. Ana B. de Pibernus,22021,Cmdte Fernandez,Chaco,hotmail,1980.0
3491,Asoc.Amigos de la Bib.Pub.Pop.Marta Alcira Salotti,22043,Fray Justo Santa Maria De Oro,Chaco,,1980.0
3004,Bib.Pop.Pub. Monseñor J. Alumni,22049,Gral Belgrano,Chaco,gmail,1980.0
3548,Bib. Pop. Alejandro Maria Aguado,22056,Gral Donovan,Chaco,hotmail,1980.0
3456,Bib. Pub. Pop.  Jaime Homar,22056,Gral Donovan,Chaco,yahoo,1980.0
2907,Bib.Pop.Esc. Gral. Martín Güemes,22063,Gral Güemes,Chaco,yahoo,1980.0
2297,Bib.Pop. Esc. Escuela Nº 421,22084,Lib Gral San Martin,Chaco,yahoo,1945.0
3457,Bib.Pop.Esc. D.Agueda Gomez de Tuckey,22084,Lib Gral San Martin,Chaco,live,1980.0
3459,Bib. Pub. Pop. Juana P. Manso Noronha,22084,Lib Gral San Martin,Chaco,yahoo,1980.0
3673,Bib.Esc.Pop. El zapallar,22084,Lib Gral San Martin,Chaco,hotmail,1980.0
3675,Bib.Esc.Pop. Prim. Nº 555 D. M. Sarmiento,22084,Lib Gral San Martin,Chaco,,1980.0
3612,Bib.Pub.Pop. Fray Rafael Gobelli,22084,Lib Gral San Martin,Chaco,,1980.0
3439,Bib. Pop. Pub. Almafuerte,22098,Mayor J Luis Fontana,Chaco,gmail,1960.0
3458,Bib.Pop.Esc. Asoc. A. J. L. Borges,22098,Mayor J Luis Fontana,Chaco,vai,1976.0
3555,Bib.Esc.Pop. Maestro Sarmiento,22098,Mayor J Luis Fontana,Chaco,,1981.0
3492,Bib. Pub. Pop. Cervantes,22112,O'higgins,Chaco,yahoo,1975.0
3353,Asoc.Amig.Bib.Pop.Pub. José Manuel Estrada,22119,Pte De La Plaza,Chaco,hotmail,1967.0
3014,Bib.Pop. Ilda Nelly Yuspa,22133,Quitilipi,Chaco,,1982.0
3582,Bib.Pub.Pop. Mayor L. J. Fontana,22133,Quitilipi,Chaco,gmail,1960.0
3674,Bib. Pub. Pop. Humberto Benito Andolfi,22133,Quitilipi,Chaco,hotmail,1980.0
783,Bib.Pub. Pop. Mariano Moreno,22140,San Fernando,Chaco,hotmail,1980.0
3450,Bib.Pop.Esc. Juan Ramón Lestani,22140,San Fernando,Chaco,hotmail,1980.0
4313,Bib.Pop.Asoc.Amigos Escuela Nº 43,22140,San Fernando,Chaco,hotmail,1981.0
992,Bib.Pub. Pop. Bartolomé E. Pisarello,22140,San Fernando,Chaco,yahoo,1923.0
3005,Bib.Pub. Pop. Centenario de la creación del Chaco,22140,San Fernando,Chaco,hotmail,1972.0
779,Bib.Pop. Bernardino Rivadavia,22140,San Fernando,Chaco,yahoo,1909.0
780,Bib. Esc. Pop.  Benjamín Zorrilla,22140,San Fernando,Chaco,,1901.0
2198,Bib.Pop. Esc. Enrique Lynch Arribalzaga,22140,San Fernando,Chaco,yahoo,1942.0
2549,Bib.Pop. Esc. Prisciliano Pérez,22140,San Fernando,Chaco,,1980.0
